央视频道,#genre#
CCTV1,http://113.119.182.6:8888/rtp/239.77.0.129:5146
CCTV1,http://113.119.182.6:8888/rtp/239.77.0.86:5146
CCTV1,http://113.119.182.6:8888/rtp/239.77.1.144:5146
CCTV1,http://113.67.164.93:8888/rtp/239.77.0.86:5146
CCTV1,http://113.67.164.93:8888/rtp/239.77.1.144:5146
CCTV1,http://113.71.149.154:5555/rtp/239.77.0.119:5146
CCTV1,http://113.71.149.154:5555/rtp/239.77.0.129:5146
CCTV1,http://113.71.149.154:5555/rtp/239.77.0.86:5146
CCTV1,http://113.71.149.154:5555/rtp/239.77.1.144:5146
CCTV1,http://113.71.149.154:5555/rtp/239.77.1.17:5146
CCTV1,http://125.89.163.44:8888/rtp/239.77.1.144:5146
CCTV1,http://14.145.201.14:8888/rtp/239.77.0.129:5146
CCTV1,http://14.145.201.14:8888/rtp/239.77.0.86:5146
CCTV1,http://14.145.201.14:8888/rtp/239.77.1.144:5146
CCTV1,http://14.145.201.14:8888/rtp/239.77.1.17:5146
CCTV1,http://14.155.206.86:4022/rtp/239.77.0.119:5146
CCTV1,http://14.155.206.86:4022/rtp/239.77.0.129:5146
CCTV1,http://14.155.206.86:4022/rtp/239.77.0.86:5146
CCTV1,http://14.155.206.86:4022/rtp/239.77.1.144:5146
CCTV1,http://14.155.206.86:4022/rtp/239.77.1.17:5146
CCTV1,http://183.15.120.18:9000/rtp/239.77.0.119:5146
CCTV1,http://183.15.120.18:9000/rtp/239.77.0.129:5146
CCTV1,http://183.15.120.18:9000/rtp/239.77.0.86:5146
CCTV1,http://183.15.120.18:9000/rtp/239.77.1.144:5146
CCTV1,http://183.15.120.18:9000/rtp/239.77.1.17:5146
CCTV1,http://59.34.139.182:4000/rtp/239.77.0.119:5146
CCTV1,http://59.34.139.182:4000/rtp/239.77.0.129:5146
CCTV1,http://59.34.139.182:4000/rtp/239.77.0.86:5146
CCTV1,http://59.34.139.182:4000/rtp/239.77.1.144:5146
CCTV1,http://59.34.139.182:4000/rtp/239.77.1.17:5146
CCTV1,http://59.34.139.78:4000/rtp/239.77.0.119:5146
CCTV1,http://59.34.139.78:4000/rtp/239.77.0.129:5146
CCTV1,http://59.34.139.78:4000/rtp/239.77.0.86:5146
CCTV1,http://59.34.139.78:4000/rtp/239.77.1.144:5146
CCTV1,http://59.34.139.78:4000/rtp/239.77.1.17:5146
CCTV1,http://61.140.235.145:4000/rtp/239.77.0.129:5146
CCTV1,http://61.140.235.145:4000/rtp/239.77.0.86:5146
CCTV1,http://61.140.235.145:4000/rtp/239.77.1.144:5146
CCTV2,http://113.100.72.40:8899/rtp/239.77.1.158:5146
CCTV2,http://113.100.72.40:8899/rtp/239.77.43.17:5146
CCTV2,http://113.117.104.22:8800/rtp/239.77.43.17:5146
CCTV2,http://113.119.182.6:8888/rtp/239.77.0.137:5146
CCTV2,http://113.119.182.6:8888/rtp/239.77.43.17:5146
CCTV2,http://113.67.164.93:8888/rtp/239.77.1.158:5146
CCTV2,http://113.67.164.93:8888/rtp/239.77.43.17:5146
CCTV2,http://113.71.149.154:5555/rtp/239.77.0.137:5146
CCTV2,http://113.71.149.154:5555/rtp/239.77.1.158:5146
CCTV2,http://113.71.149.154:5555/rtp/239.77.43.17:5146
CCTV2,http://125.89.163.44:8888/rtp/239.77.43.17:5146
CCTV2,http://14.145.201.14:8888/rtp/239.77.43.17:5146
CCTV2,http://14.155.206.86:4022/rtp/239.77.0.137:5146
CCTV2,http://14.155.206.86:4022/rtp/239.77.1.158:5146
CCTV2,http://14.155.206.86:4022/rtp/239.77.43.17:5146
CCTV2,http://183.15.120.18:9000/rtp/239.77.0.137:5146
CCTV2,http://183.15.120.18:9000/rtp/239.77.1.158:5146
CCTV2,http://183.15.120.18:9000/rtp/239.77.43.17:5146
CCTV2,http://59.34.139.182:4000/rtp/239.77.0.137:5146
CCTV2,http://59.34.139.182:4000/rtp/239.77.1.158:5146
CCTV2,http://59.34.139.182:4000/rtp/239.77.43.17:5146
CCTV2,http://59.34.139.78:4000/rtp/239.77.0.137:5146
CCTV2,http://59.34.139.78:4000/rtp/239.77.1.158:5146
CCTV2,http://59.34.139.78:4000/rtp/239.77.43.17:5146
CCTV2,http://61.140.235.145:4000/rtp/239.77.43.17:5146
CCTV3,http://113.119.182.6:8888/rtp/239.77.0.169:5146
CCTV3,http://113.119.182.6:8888/rtp/239.77.0.175:5146
CCTV3,http://113.71.149.154:5555/rtp/239.77.0.169:5146
CCTV3,http://113.71.149.154:5555/rtp/239.77.0.175:5146
CCTV3,http://14.145.201.14:8888/rtp/239.77.0.175:5146
CCTV3,http://14.155.206.86:4022/rtp/239.77.0.169:5146
CCTV3,http://14.155.206.86:4022/rtp/239.77.0.175:5146
CCTV3,http://183.15.120.18:9000/rtp/239.77.0.169:5146
CCTV3,http://183.15.120.18:9000/rtp/239.77.0.175:5146
CCTV3,http://59.34.139.182:4000/rtp/239.77.0.169:5146
CCTV3,http://59.34.139.182:4000/rtp/239.77.0.175:5146
CCTV3,http://59.34.139.78:4000/rtp/239.77.0.169:5146
CCTV3,http://59.34.139.78:4000/rtp/239.77.0.175:5146
CCTV4,http://113.100.72.40:8899/rtp/239.77.1.166:5146
CCTV4,http://113.119.182.6:8888/rtp/239.77.1.163:5146
CCTV4,http://113.119.182.6:8888/rtp/239.77.1.166:5146
CCTV4,http://113.67.164.93:8888/rtp/239.77.1.163:5146
CCTV4,http://113.67.164.93:8888/rtp/239.77.1.166:5146
CCTV4,http://113.71.149.154:5555/rtp/239.77.0.78:5146
CCTV4,http://113.71.149.154:5555/rtp/239.77.1.163:5146
CCTV4,http://113.71.149.154:5555/rtp/239.77.1.166:5146
CCTV4,http://125.89.163.44:8888/rtp/239.77.1.166:5146
CCTV4,http://14.145.201.14:8888/rtp/239.77.1.163:5146
CCTV4,http://14.145.201.14:8888/rtp/239.77.1.166:5146
CCTV4,http://14.155.206.86:4022/rtp/239.77.0.78:5146
CCTV4,http://14.155.206.86:4022/rtp/239.77.1.163:5146
CCTV4,http://14.155.206.86:4022/rtp/239.77.1.166:5146
CCTV4,http://183.15.120.18:9000/rtp/239.77.0.78:5146
CCTV4,http://183.15.120.18:9000/rtp/239.77.1.163:5146
CCTV4,http://183.15.120.18:9000/rtp/239.77.1.166:5146
CCTV4,http://59.34.139.182:4000/rtp/239.77.0.78:5146
CCTV4,http://59.34.139.182:4000/rtp/239.77.1.163:5146
CCTV4,http://59.34.139.182:4000/rtp/239.77.1.166:5146
CCTV4,http://59.34.139.78:4000/rtp/239.77.0.78:5146
CCTV4,http://59.34.139.78:4000/rtp/239.77.1.163:5146
CCTV4,http://59.34.139.78:4000/rtp/239.77.1.166:5146
CCTV4,http://61.140.235.145:4000/rtp/239.77.1.166:5146
CCTV5+,http://113.119.182.6:8888/rtp/239.77.1.31:5146
CCTV5+,http://113.67.164.93:8888/rtp/239.77.1.31:5146
CCTV5+,http://113.71.149.154:5555/rtp/239.77.0.87:5146
CCTV5+,http://113.71.149.154:5555/rtp/239.77.1.31:5146
CCTV5+,http://14.145.201.14:8888/rtp/239.77.0.87:5146
CCTV5+,http://14.155.206.86:4022/rtp/239.77.0.87:5146
CCTV5+,http://14.155.206.86:4022/rtp/239.77.1.31:5146
CCTV5+,http://183.15.120.18:9000/rtp/239.77.0.87:5146
CCTV5+,http://183.15.120.18:9000/rtp/239.77.1.31:5146
CCTV5+,http://59.34.139.182:4000/rtp/239.77.0.87:5146
CCTV5+,http://59.34.139.182:4000/rtp/239.77.1.31:5146
CCTV5+,http://59.34.139.78:4000/rtp/239.77.0.87:5146
CCTV5+,http://59.34.139.78:4000/rtp/239.77.1.31:5146
CCTV5,http://113.67.164.93:8888/rtp/239.77.0.177:5146
CCTV5,http://113.71.149.154:5555/rtp/239.77.0.170:5146
CCTV5,http://113.71.149.154:5555/rtp/239.77.0.177:5146
CCTV5,http://14.145.201.14:8888/rtp/239.77.0.170:5146
CCTV5,http://14.155.206.86:4022/rtp/239.77.0.170:5146
CCTV5,http://14.155.206.86:4022/rtp/239.77.0.177:5146
CCTV5,http://183.15.120.18:9000/rtp/239.77.0.170:5146
CCTV5,http://183.15.120.18:9000/rtp/239.77.0.177:5146
CCTV5,http://59.34.139.182:4000/rtp/239.77.0.170:5146
CCTV5,http://59.34.139.182:4000/rtp/239.77.0.177:5146
CCTV5,http://59.34.139.78:4000/rtp/239.77.0.170:5146
CCTV5,http://59.34.139.78:4000/rtp/239.77.0.177:5146
CCTV6,http://113.119.182.6:8888/rtp/239.77.0.178:5146
CCTV6,http://113.67.164.93:8888/rtp/239.77.0.178:5146
CCTV6,http://113.71.149.154:5555/rtp/239.77.0.171:5146
CCTV6,http://113.71.149.154:5555/rtp/239.77.0.178:5146
CCTV6,http://14.155.206.86:4022/rtp/239.77.0.171:5146
CCTV6,http://14.155.206.86:4022/rtp/239.77.0.178:5146
CCTV6,http://183.15.120.18:9000/rtp/239.77.0.171:5146
CCTV6,http://183.15.120.18:9000/rtp/239.77.0.178:5146
CCTV6,http://59.34.139.182:4000/rtp/239.77.0.171:5146
CCTV6,http://59.34.139.182:4000/rtp/239.77.0.178:5146
CCTV6,http://59.34.139.78:4000/rtp/239.77.0.171:5146
CCTV6,http://59.34.139.78:4000/rtp/239.77.0.178:5146
CCTV7,http://113.100.72.40:8899/rtp//239.77.0.138:5146
CCTV7,http://113.117.104.22:8800/rtp//239.77.0.138:5146
CCTV7,http://113.119.182.6:8888/rtp//239.77.0.138:5146
CCTV7,http://113.119.182.6:8888/rtp/239.77.1.167:5146
CCTV7,http://113.67.164.93:8888/rtp//239.77.0.138:5146
CCTV7,http://113.71.149.154:5555/rtp//239.77.0.138:5146
CCTV7,http://113.71.149.154:5555/rtp/239.77.1.159:5146
CCTV7,http://113.71.149.154:5555/rtp/239.77.1.167:5146
CCTV7,http://125.89.163.44:8888/rtp//239.77.0.138:5146
CCTV7,http://14.145.201.14:8888/rtp//239.77.0.138:5146
